"","species_jetz","res.td","res.ad","td","ad","mass_final","hab.bin","for.bin","stratum","feed.PC1","feed.PC2","feed.PC3","feed.PC4","mig.bin","lat","range"
"Florisuga_fusca","Florisuga fusca",-0.0151921420472509,0.0229539636975005,6.2,5,7.3,1,0,70,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,1,24.54,4.64439089914137
"Florisuga_mellivora","Florisuga mellivora",-0.0414871752315573,-0.0150919612940525,5.9,4.7,6.6,1,0,90,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,1.2,6.63594655568665
"Fluvicola_nengeta","Fluvicola nengeta",0.27493788521473,0.258712679440769,12.2,9.4,38.9,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,11.16,5.23110861685459
"Fluvicola_pica","Fluvicola pica",0.130883310412944,0.270649883102375,8.11,7.26,12.4,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,6.65,5.21493575760899
"Formicarius_analis","Formicarius analis",0.244733200602575,0.290333247873495,12.55,10.3,50.1,1,0,0,-27.2975065751619,4.48153569970183,-2.07895068367091,7.02251033860077,0,1.16,6.3491389913798
"Formicarius_colma","Formicarius colma",0.160505039498048,0.206571684215925,11.45,9.4,48.5,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,5.82,6.48004456192665
"Formicarius_rufipectus","Formicarius rufipectus",0.324694792371177,0.357246244963592,13.7,11.1,51.8,1,0,0,-39.0849397552968,-3.00317849695955,0.1649147966924,7.04305419487738,0,1.79,4.18965474202643
"Formicivora_grisea","Formicivora grisea",0.167723208923273,0.233390757784321,7.95,6.6,9.7,0,0,40,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.48,5.91620206260743
"Formicivora_melanogaster","Formicivora melanogaster",0.117412972220859,0.0787856810376215,7.75,5.8,10.8,0,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,13.9,5.59471137960184
"Formicivora_rufa","Formicivora rufa",0.161414039730009,0.240937963419704,7.9,6.65,9.7,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,15.2,5.93489419561959
"Forpus_passerinus","Forpus passerinus",-0.167263804016867,-0.082385519037931,7.4,6.3,30.3,1,0,0,75.171909753271,-27.3490947002308,-15.5294387501799,-3.26872334497406,0,5.45,4.85203026391962
"Foudia_flavicans","Foudia flavicans",-0.150621288130039,-0.0624813177605028,7.15,6.1,24.3,1,0,40,-13.73459034043,-1.42198952213885,5.01547537205681,-4.41587841268182,0,19.66,0
"Foudia_madagascariensis","Foudia madagascariensis",-0.030933464058565,0.0410310895959505,7.4,6.2,16.8,0,0,100,49.3612302816157,-48.3921651297069,1.52393844244809,-3.6929720800884,0,19.04,4.00733318523247
"Foudia_rubra","Foudia rubra",-0.0623913432959156,0.0111343978075416,7.5,6.3,20.4,1,0,70,-14.4276994606586,12.6436349096736,3.72751029335551,-4.55348268167789,0,20.06,0
"Foulehaio_carunculatus","Foulehaio carunculatus",0.0230091623385733,0.0901369987881018,8.85,7.4,28.85,1,0,20,23.7787808143394,18.2879235517058,45.0146332995076,-6.49700389745449,0,17.38,2.30258509299405
"Francolinus_ahantensis","Francolinus ahantensis",-0.125239160154602,-0.0855542571879386,14.3,11.8,436.7,0,0,0,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,8.22,4.20469261939097
"Francolinus_albogularis","Francolinus albogularis",-0.149107510083693,-0.234724856161501,12.8,9.3,299.8,0,0,0,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,0,7.82,5.36597601502185
"Francolinus_leucoscepus","Francolinus leucoscepus",-0.0968713894188458,-0.0935637553347379,16.3,13,680.5,0,0,0,51.5970433930011,-42.3185230935536,-11.0417077894533,-3.22763563242085,0,4.96,5.16478597392351
"Francolinus_sephaena","Francolinus sephaena",-0.106804468242647,-0.133839025567835,13.75,10.6,340.3,0,0,0,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,0,9.04,6.21460809842219
"Fraseria_cinerascens","Fraseria cinerascens",0.331091668174765,0.406034048986375,10.65,8.95,16.95,0,1,0,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,2.61,5.77765232322266
"Fringilla_coelebs","Fringilla coelebs",-0.0242104376973562,0.0373176880394448,8.125,6.75,24.45,1,0,30,2.36798331177591,-30.0605065847616,-5.93014110410392,-3.55827301430266,1,49.78,7.46106551435428
"Fringilla_montifringilla","Fringilla montifringilla",-0.0551364957725919,-0.0793017694954752,8.125,6.2,27.95,0,0,20,49.5177160323155,-0.12164979811611,-14.9056030255572,-3.64044843940907,1,59.95,7.2115567333138
"Fringilla_teydea","Fringilla teydea",0.0487580524986635,0.0548115743829802,9.4,7.4,33.5,1,0,0,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,28.2,1.38629436111989
"Furnarius_leucopus","Furnarius leucopus",0.182108229947146,0.279005456944848,10.9,9.4,35.7,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,7.72,6.14846829591765
"Furnarius_minor","Furnarius minor",0.0798876443293692,0.125186216785094,9.65,7.9,32.8,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.63,4.34380542185368
"Furnarius_rufus","Furnarius rufus",0.0627171209198059,0.139342070689413,9.61,8.12,34.7,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,22.6,6.33859407820318
"Galbalcyrhynchus_leucotis","Galbalcyrhynchus leucotis",0.281282822904179,0.322957560684386,11.65,9.5,31,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.26,4.11087386417331
"Galbula_albirostris","Galbula albirostris",0.350379748512927,0.355145033845828,10.85,8.5,16.9,1,1,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,0.01,5.66988092298052
"Galbula_cyanescens","Galbula cyanescens",0.235824550173384,0.348353622230737,10.3,9,22.15,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,7.93,4.81218435537242
"Galbula_dea","Galbula dea",0.239732163630325,0.275854944123044,11.1,9,30.1,0,1,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.78,6.2841341610708
"Galbula_galbula","Galbula galbula",0.207629222786242,0.322174648430551,10.05,8.8,22.5,1,1,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.45,5.24702407216049
"Galbula_leucogastra","Galbula leucogastra",0.189793637102846,0.185434646837248,9.4,7.3,18.2,0,1,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.36,5.74620319054015
"Galbula_ruficauda","Galbula ruficauda",0.208771947815131,0.320688530872704,10.3,9,24.9,1,1,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,6.51,6.60800062529609
"Galerida_cristata","Galerida cristata",0.0571944701003564,0.073680756169356,9.18333333333333,7.3,29.2,0,0,0,27.3290679125028,-43.2223270550639,-7.84194190742793,-3.32415218886372,1,34.27,7.9355873855892
"Gallicolumba_luzonica","Gallicolumba luzonica",0.0657473148926577,0.152195395548508,13.15,11.3,133,1,0,0,37.7302828521806,-7.60636399477749,-12.6617375451939,-3.61990458313247,0,15.56,2.99573227355399
"Gallicolumba_rubescens","Gallicolumba rubescens",0.0666685886572855,0.0196963641807155,10.95,8.2,60,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,0,8.73,0
"Gallicolumba_stairi","Gallicolumba stairi",-0.14801546599988,-0.147539946154837,10.9,8.6,148.9,1,0,0,50.9039342727726,-28.2528986617411,-12.3296728681546,-3.36523990141692,0,17.22,3.46573590279973
"Gallus_gallus","Gallus gallus",-0.393493207871328,-0.426619165551746,13.322972972973,10.2675675675676,1026.15,0,0,0,38.4233919724091,-21.67198842659,-11.3737724664926,-3.48230031413639,0,13.7,5.98896141688986
"Gampsorhynchus_rufulus","Gampsorhynchus rufulus",0.15727299990008,0.21259453518261,11.7,9.7,54,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,17.81,4.17438726989564
"Garrulax_affinis","Garrulax affinis",0.120106696682715,0.20068502187719,11.75,10,64.6,0,0,20,34.9578463712664,48.6561337324725,-17.8135978599991,-4.17032165911675,0,28.55,4.969813299576
"Garrulax_albogularis","Garrulax albogularis",0.0907872734035347,0.141440906532173,12.8,10.6,106.2,1,0,20,0.981765071318823,-1.92925772113663,-8.50607126150653,-3.8334815522948,0,29.35,5.01727983681492
"Garrulax_delesserti","Garrulax delesserti",0.209297717381255,0.254095481626406,12.55,10.3,58.4,1,0,0,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,0,13.08,3.46573590279973
"Garrulax_erythrocephalus","Garrulax erythrocephalus",0.132791856210031,0.190634686023688,11.9,9.9,64.6,1,0,0,1.67487419154737,-15.9948821529491,-7.21810618280523,-3.69587728329873,0,22.18,4.24849524204936
"Garrulax_leucolophus","Garrulax leucolophus",0.0612741999274391,0.145436349564546,12.95,11.1,126.9,1,0,0,-5.26534420604897,-0.688302374941262,7.28692966620511,6.65369044737609,0,17.22,5.3890717298165
"Garrulax_ocellatus","Garrulax ocellatus",0.162096547999444,0.193175375227177,13.55,11,99.8,0,0,0,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,29.39,4.46590811865458
"Garrulax_sannio","Garrulax sannio",0.0818492380828384,0.159672133728267,10.85,9.2,54,0,0,0,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,0,26.87,5.43372200355424
"Garrulax_squamatus","Garrulax squamatus",0.229022222729033,0.355564941791266,12.8,11.4,58.4,1,0,0,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,24.22,4.39444915467244
"Garrulax_striatus","Garrulax striatus",0.120573107907193,0.192033340547812,14.4,12.2,155.4,1,0,80,-1.25404804006658,-8.00289975728997,4.05957497039481,-4.29881799996235,0,26.96,4.04305126783455
"Garrulax_subunicolor","Garrulax subunicolor",0.195320285495054,0.258884662550073,11.85,9.9,48.4,1,0,0,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,0,26.17,4.31748811353631
"Garrulax_vassali","Garrulax vassali",0.169057165844833,0.251530866683351,12.2,10.4,61.5,1,0,0,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,0,15.36,3.09104245335832
"Garrulus_glandarius","Garrulus glandarius",0.248319280224519,0.323095634977743,16.525,14.05,162.2,1,0,20,21.2384443858348,6.28914362272234,-8.47848244772155,7.21554345148651,0,45.59,7.74022952476318
"Garrulus_lanceolatus","Garrulus lanceolatus",0.195707920688591,0.239089850051023,14.35,11.8,110.6,1,0,30,17.9202573400809,-0.461883426741442,-3.96316267320994,18.305656167821,0,32.5,3.29583686600433
"Garrulus_lidthi","Garrulus lidthi",0.258712889162835,0.345333588960767,16.85,14.5,168.7,1,0,70,9.45101120569987,-1.19557057393903,-6.23461696735824,7.23608730776311,0,27.31,1.94591014905531
"Geococcyx_californianus","Geococcyx californianus",0.236806550841664,0.300400050729789,18.85,15.9,301.3,0,0,0,15.0424053461473,8.02598872430772,8.8902978490736,53.511387704872,0,30.73,5.71702770140622
"Geococcyx_velox","Geococcyx velox",0.325604443263142,0.34093283489625,16.75,13.4,123.1,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,18.66,4.40671924726425
"Geocolaptes_olivaceus","Geocolaptes olivaceus",0.23714562229535,0.283247207150782,13.85,11.4,79.3,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,29.85,3.98898404656427
"Geoffroyus_geoffroyi","Geoffroyus geoffroyi",0.188409304337658,0.229430715890218,14.5,11.9,119.4,0,0,100,75.171909753271,-27.3490947002308,-15.5294387501799,-3.26872334497406,0,5.82,5.11198778835654
"Geopelia_cuneata","Geopelia cuneata",-0.116394699844256,-0.233993247303287,8.75,6.1,50.2,0,0,0,64.7706948135931,-62.9650577605172,-10.709643112414,-2.97297095070531,1,23.72,6.31173480915291
"Geopelia_humeralis","Geopelia humeralis",-0.0140023476453472,-0.0305611061444155,12,9.3,126.4,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,0,20.32,5.62401750618734
"Geophaps_smithii","Geophaps smithii",0.0385118852361166,-0.128264267367085,12.45,8.3,118.1,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,1,13.99,3.25809653802148
"Geositta_cunicularia","Geositta cunicularia",0.0909179918825491,0.166527473518158,9.95,8.4,35.7,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,1,33.46,5.80211837537706
"Geositta_isabellina","Geositta isabellina",0.0354473885855189,0.109267230343352,10.65,9,60.9,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,33.7,2.484906649788
"Geositta_maritima","Geositta maritima",-0.0681021906532799,0.0382834387503239,8.05,7,28.4,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,18.49,3.55534806148941
"Geositta_tenuirostris","Geositta tenuirostris",-0.0528452185601593,-0.00851580531303187,9.75,8,60.9,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,16.37,4.52178857704904
"Geospiza_fortis","Geospiza fortis",-0.0350248796374641,0.036847041633578,7.4,6.2,17.1,0,0,30,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,0.47,1.79175946922805
"Geospiza_fuliginosa","Geospiza fuliginosa",-0.0683383445130472,0.0225597869598104,6.8,5.8,13.7,0,0,20,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,0.47,1.94591014905531
"Geothlypis_aequinoctialis","Geothlypis aequinoctialis",0.174985343717632,0.255855189529091,7.95,6.7,9.4,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,12.79,5.36597601502185
"Geothlypis_trichas","Geothlypis trichas",0.11002744744286,0.0765142608732743,7.45,5.6,9.4,0,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,43.81,7.15617663748062
"Geotrygon_montana","Geotrygon montana",0.0660595082220219,0.0459699851132509,12.95,10,124.3,1,0,0,50.2108251525441,-14.1872742299286,-13.6176379468559,-3.502844170413,1,1.96,6.93634273583405
"Gerygone_flavolateralis","Gerygone flavolateralis",0.140224140673005,0.20620043213316,7,5.8,6.3,0,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,16.38,3.63758615972639
"Gerygone_fusca","Gerygone fusca",-0.109506935568884,-0.0454130160101986,6.15,5.1,10.6,0,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,26.65,5.76519110278484
"Gerygone_tenebrosa","Gerygone tenebrosa",0.0792942207659482,0.160985451472181,7,5.9,8.2,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,20.82,2.99573227355399
"Glaucis_hirsutus","Glaucis hirsutus",0.0269182203599909,0.0611202190421505,5.925,4.75,5,1,0,0,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,3.93,6.60258789218934
"Glossopsitta_concinna","Glossopsitta concinna",-0.120404780814306,-0.0961739240804196,10.05,8.1,93,0,0,100,55.2908189985228,-24.9234861417273,21.8354352684848,-4.91939736969224,1,34.7,4.36944785246702
"Glossopsitta_porphyrocephala","Glossopsitta porphyrocephala",-0.144948664290699,-0.0692904272889021,8.05,6.8,39.6,0,0,100,54.6694541319734,28.5947820693832,63.4143293222204,-7.4893083616194,1,33.24,4.63472898822964
"Glossopsitta_pusilla","Glossopsitta pusilla",-0.125262297630341,-0.072639697716766,8,6.6,35.4,0,0,100,63.4562208268152,4.61883488240575,29.5812858626203,-5.68048621162854,1,30.33,4.53259949315326
"Glycichaera_fallax","Glycichaera fallax",0.0307601914560895,0.160549107783905,6.45,5.7,7.1,1,0,90,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,5.57,4.55387689160054
"Glyphorynchus_spirurus","Glyphorynchus spirurus",0.0682875464390968,0.062271126072353,7.625,5.9,12.45,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,1.92,6.56244409369372
"Gnorimopsar_chopi","Gnorimopsar chopi",-0.147827035912785,-0.00578245295204427,9.275,8.4,74,0,0,30,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,17.84,6.28599809450886
"Goura_cristata","Goura cristata",0.127088368707821,0.122190599945432,22.7,18,1082.2,1,0,0,75.171909753271,-27.3490947002308,-15.5294387501799,-3.26872334497406,0,2.32,2.94443897916644
"Goura_scheepmakeri","Goura scheepmakeri",0.00661370797913641,0.073735045485666,21.1,18,1328.4,1,0,0,61.3051492124504,7.36306439854527,-17.1494685059205,-3.66099229568567,0,7.13,3.71357206670431
"Goura_victoria","Goura victoria",0.116498066822976,0.0819739520439455,22.6,17.4,1111.5,1,0,0,73.0925823925853,14.8477785952066,-19.3933339862838,-3.68153615196228,0,4.52,3.61091791264422
"Gracula_religiosa","Gracula religiosa",0.0669091205009771,0.109610154503032,14.2,11.7,184.5,1,0,70,41.1912793942621,43.3161788435167,-2.97649733394944,6.43391075327361,0,9.84,6.17170059741091
"Grallaria_griseonucha","Grallaria griseonucha",0.370182311563243,0.415610740401656,13.9,11.4,45.3,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,8.35,1.94591014905531
"Grallaria_haplonota","Grallaria haplonota",0.352824864254214,0.405837336454107,15.8,13.1,85,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.77,2.99573227355399
"Grallaria_ruficapilla","Grallaria ruficapilla",0.357961294856963,0.266521890842633,15.75,11.3,82,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.68,4.11087386417331
"Grallaria_rufula","Grallaria rufula",0.338677144446005,0.301339591305266,13.25,10,42.2,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,4.04,4.23410650459726
"Grallaria_varia","Grallaria varia",0.398848484816111,0.404222548816457,18.3,14.5,131.5,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,8.91,5.78074351579233
"Grallaricula_ferrugineipectus","Grallaricula ferrugineipectus",0.289039091619697,0.354297519197273,10.8,9,21.6,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.17,4.00733318523247
"Grallaricula_nana","Grallaricula nana",0.318240791463014,0.366153979622573,11.35,9.3,23.6,1,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,4.06,3.80666248977032
"Grallina_bruijni","Grallina bruijni",0.0182032218331001,0.118189187651771,9.7,8.4,43.8,0,1,0,-39.0849397552968,-3.00317849695955,0.1649147966924,7.04305419487738,0,6.56,4.00733318523247
"Grallina_cyanoleuca","Grallina cyanoleuca",0.0573559552218637,0.133468325618765,12.43,10.56,108.1,0,1,0,-18.1351513205523,-8.85040158491308,1.48046868917869,18.2296834676548,1,25.15,6.41345895716736
"Granatellus_sallaei","Granatellus sallaei",0.288951993937776,0.278043448127368,9.1,7,10.3,1,0,30,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,18.3,3.78418963391826
"Grandala_coelicolor","Grandala coelicolor",-0.062328998878495,-0.0341818905541285,10.75,8.7,96.8,0,0,0,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,31.52,5.30826769740121
"Graydidascalus_brachyurus","Graydidascalus brachyurus",0.0223195365655484,0.153615778058179,12.9,11.6,147.7,1,0,70,72.3994732723568,28.9134030270191,-20.6812990649851,-3.81914042095834,0,3.21,4.85981240436167
"Guadalcanaria_inexpectata","Guadalcanaria inexpectata",0.110458419004077,0.128649052436519,10.1,8.05,35,1,0,40,15.613378986047,-11.2543974724273,37.2687827053722,-5.7359150555182,0,9.75,1.09861228866811
"Gubernetes_yetapa","Gubernetes yetapa",0.376822676196633,0.518168391447342,13.2,11.9,35.2,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,20.1,5.25227342804663
"Guira_guira","Guira guira",0.0758691650243355,0.137366367360692,13.05,10.9333333333333,123.166666666667,0,0,10,3.26129091660842,0.66525723902841,11.5221862674339,62.3908984951669,1,19.84,6.53958595561767
"Guttera_pucherani","Guttera pucherani",-0.144919385800624,-0.114427421050713,18.95,15.6,1607.36666666667,0,0,0,12.7691982514537,5.55545647552475,-10.7499367418698,-3.8540254085714,0,4.39,6.30261897574491
